,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats,cluster
315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
316,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
317,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
318,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
319,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
320,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
321,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
322,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
323,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
324,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
325,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
330,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
332,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
335,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
337,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
338,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
339,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
340,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
341,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
342,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
345,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
351,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
354,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
355,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
356,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
358,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
364,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
367,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
368,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
370,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
371,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
373,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
379,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
380,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
381,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
382,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
383,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
384,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
385,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
386,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
387,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
388,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
389,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
390,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
391,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3
392,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
393,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
394,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
395,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
396,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
397,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
398,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
399,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
402,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
409,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
410,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
416,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
417,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
418,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
419,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
420,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
421,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
422,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
423,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
425,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
426,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
427,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
430,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
431,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1
432,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
433,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
434,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
436,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
437,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
438,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
439,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
440,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
441,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
442,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
443,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
444,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
445,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
446,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
448,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
449,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
450,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
451,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
452,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
453,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
454,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
455,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
456,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
459,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
460,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
461,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
462,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
463,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
464,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
465,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
466,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
467,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
468,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
469,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
470,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
471,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
472,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
473,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
474,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
475,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
476,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
477,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
478,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
479,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
480,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
481,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5
482,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
483,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
484,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
485,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
486,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
487,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
488,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
489,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
490,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
491,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
492,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
493,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
494,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
495,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
496,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
497,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
498,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
499,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
500,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
501,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
502,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
503,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2
504,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
505,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
506,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
507,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
508,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
509,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
510,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
511,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
512,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4
513,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3
515,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
516,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
517,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
518,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
519,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5
520,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
521,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4
522,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
523,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
524,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
525,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
526,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5
527,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
528,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
529,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
530,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
531,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2
532,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
533,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
534,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
535,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
536,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
537,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
538,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
539,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
540,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
541,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
542,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2
543,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
544,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
545,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
546,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2
547,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
548,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
549,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
550,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
551,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
552,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2
553,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
554,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
555,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
556,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3
557,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
558,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2
559,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
560,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
561,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
562,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
563,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
564,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
565,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
566,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
567,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
568,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
569,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
570,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
571,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4
572,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
573,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
574,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
575,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
576,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
577,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
578,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
579,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
580,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
581,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
582,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
583,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4
584,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2
585,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
586,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
587,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5
588,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
589,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
590,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
591,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
592,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2
593,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
594,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
595,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
596,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2
597,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2
598,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
599,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
600,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
601,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
602,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
603,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
604,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5
605,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
606,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
607,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
608,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
609,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
610,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
611,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
612,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
613,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
614,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
615,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
616,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
617,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
618,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
619,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3
620,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
621,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
622,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
623,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
624,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1
625,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
626,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2
627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
628,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5
629,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
630,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
631,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3
