,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
2902,2,1,2,0,0,0,0,0,0,0
2915,2,0,3,1,0,0,1,0,0,0
2916,2,1,2,1,0,0,1,0,0,0
2959,3,0,2,1,1,0,1,0,0,0
2960,2,0,2,1,1,0,1,1,1,1
2966,0,1,1,1,1,0,1,1,1,0
2969,1,0,3,1,1,0,1,1,1,1
2970,0,1,3,1,1,0,1,1,1,1
2984,0,1,1,1,1,0,1,1,1,1
2991,1,0,1,0,0,0,0,1,1,1
3007,3,1,3,1,1,0,1,1,1,1
3021,1,0,2,1,0,0,1,1,1,1
3028,3,1,3,1,1,0,1,1,1,1
3030,1,0,3,1,1,0,1,1,1,1
3031,1,0,3,1,1,0,1,1,1,1
3032,1,0,3,1,0,0,1,1,1,1
3034,1,0,3,1,0,0,1,1,1,1
3040,1,1,3,1,0,0,1,1,1,1
3041,1,0,3,1,0,0,1,1,1,1
3046,0,0,1,0,1,0,0,1,1,1
3055,0,1,1,1,1,0,1,1,1,1
3058,3,0,2,1,1,0,1,1,1,1
3066,1,0,2,0,0,0,0,1,1,1
3068,3,0,2,1,0,0,1,1,1,1
3085,1,0,3,1,0,0,1,1,1,1
3086,1,1,3,1,0,0,1,1,1,1
3087,1,1,3,1,0,0,1,1,1,1
3135,2,0,2,1,1,0,1,0,0,0
3201,1,0,2,1,1,0,1,1,1,1
3202,1,0,1,1,0,0,1,1,1,1
3203,1,0,1,1,0,0,1,1,1,1
3204,1,0,1,1,0,0,1,1,1,1
3205,1,0,1,1,0,0,1,1,1,1
3206,1,0,1,1,0,0,1,1,1,1
3207,1,1,1,1,0,0,1,1,1,1
3216,0,0,2,1,1,0,1,1,1,1
3222,0,1,3,1,1,1,1,0,1,1
3237,1,0,2,1,1,0,1,1,1,1
3240,3,1,1,1,1,0,1,1,1,0
3247,1,1,2,0,0,0,0,1,1,1
3267,3,1,2,1,1,0,1,1,1,0
3273,1,0,2,1,1,0,1,1,1,1
3274,3,0,2,1,0,0,1,1,1,1
3275,1,0,2,0,0,0,0,1,1,1
3278,1,0,2,1,1,0,1,1,1,1
3296,3,0,2,1,1,0,1,1,1,1
3338,2,1,3,1,1,1,1,1,1,1
3339,2,0,3,1,1,1,1,1,1,1
3345,1,0,2,1,0,0,1,1,1,1
3346,1,1,2,1,0,0,1,1,1,1
3347,1,1,2,1,0,0,1,1,1,1
3348,1,1,2,1,0,0,1,1,1,1
3350,0,1,1,1,1,0,1,1,1,1
3355,0,0,2,1,0,0,1,0,0,0
3358,0,1,1,1,1,0,1,1,1,0
3366,3,1,2,1,0,0,1,1,1,1
3379,1,1,2,1,1,0,1,1,1,0
3383,0,1,2,1,0,0,0,1,1,1
3391,0,1,3,1,0,0,1,1,1,1
3397,1,1,2,1,1,0,1,1,1,1
3399,0,1,2,1,1,0,0,0,1,1
3401,3,1,2,1,1,0,1,1,1,1
3403,0,0,2,1,1,0,1,1,1,1
3421,2,1,3,1,0,1,1,0,0,0
3428,3,0,2,1,0,0,1,1,1,0
3442,3,0,2,1,1,0,1,1,1,1
3444,1,0,2,0,0,0,0,1,1,1
3446,3,1,2,1,0,0,1,1,1,0
3448,3,0,2,1,1,0,1,1,1,0
3449,3,0,1,1,0,0,0,1,1,1
3450,3,0,2,1,1,0,1,0,0,0
3453,0,1,1,1,0,0,1,1,1,1
3457,0,1,1,1,0,0,1,1,1,0
3459,0,1,1,1,0,0,1,1,1,0
3460,3,0,2,1,1,0,1,1,0,0
3462,3,1,1,1,1,0,1,1,1,1
3465,0,0,3,0,0,0,0,0,1,1
3466,0,1,3,1,1,0,1,0,1,1
3471,0,0,1,1,0,0,1,1,1,1
3474,0,1,2,0,0,0,1,0,1,0
3476,3,0,1,1,0,0,0,1,1,1
3490,2,0,2,1,1,0,1,1,1,1
3495,0,0,1,1,1,0,1,1,1,1
3511,0,0,2,1,1,0,0,1,1,1
3512,3,0,2,1,1,0,0,1,1,1
3514,1,1,2,1,1,0,1,1,1,1
3515,0,0,2,0,0,1,1,0,0,0
3523,0,0,1,1,1,0,0,1,0,1
3524,0,1,2,1,0,0,1,0,0,0
3526,0,1,1,1,0,0,1,1,1,0
3543,3,0,2,1,1,0,1,0,0,0
3547,0,1,2,0,1,0,1,1,1,1
3566,0,1,1,0,0,0,0,0,1,0
3567,0,0,2,1,1,0,1,1,1,1
3573,0,1,1,1,1,1,1,1,1,0
3612,0,0,2,0,0,0,0,1,1,1
3613,0,0,2,1,0,0,0,1,1,1
3614,3,0,2,1,0,0,0,1,1,1
3615,0,0,2,0,0,0,0,1,1,1
3616,0,0,3,1,0,0,0,1,1,1
3617,0,1,3,0,0,0,0,1,1,1
3618,3,1,1,1,0,0,0,1,1,1
3619,0,1,1,1,0,0,0,1,1,1
3620,0,1,2,0,0,0,0,1,1,1
3651,1,1,2,1,0,0,1,1,1,1
3659,1,0,2,1,0,0,1,1,1,1
3660,1,1,2,1,0,0,1,1,1,1
3661,1,1,2,1,0,0,1,1,1,1
3662,1,0,2,1,0,0,1,1,1,1
3663,1,0,2,1,0,0,1,1,1,1
3664,1,1,2,1,0,0,1,1,1,1
3665,1,0,2,1,0,0,1,1,1,1
3673,2,1,3,1,1,0,1,1,1,1
3674,3,1,1,1,1,0,1,1,1,1
3676,1,1,3,1,0,0,1,1,1,1
3677,1,0,3,1,0,0,1,1,1,1
3679,0,1,3,1,1,0,1,1,1,1
3680,0,0,2,1,1,0,1,1,1,1
3681,0,1,3,1,1,0,1,1,1,1
3682,0,0,2,1,1,0,1,1,1,1
3683,1,0,3,1,0,0,1,1,1,1
3684,0,1,3,1,1,0,1,1,1,1
3685,1,0,3,1,0,0,1,1,1,1
3686,1,0,3,1,0,0,1,1,1,1
3690,1,1,3,1,0,0,1,1,1,1
3691,1,1,3,1,1,0,1,1,1,1
3694,3,0,3,1,1,0,1,1,1,1
3695,1,0,3,1,1,0,1,1,1,1
3699,1,0,3,1,1,0,1,1,1,1
3700,1,1,3,1,0,0,1,1,1,1
3701,1,0,3,1,0,0,1,1,1,1
3706,1,0,3,1,0,0,0,1,1,1
3707,1,1,3,1,0,0,0,1,1,1
3708,1,0,3,1,0,0,0,1,1,1
3709,1,1,3,1,0,0,0,1,1,1
3710,1,0,3,1,0,0,0,1,1,1
3711,1,0,3,1,0,0,0,1,1,1
3712,1,1,3,1,0,0,0,1,1,1
3713,1,0,3,1,0,0,0,1,1,1
3714,1,0,2,1,0,0,0,1,1,1
3716,3,0,2,1,0,0,0,1,1,1
3717,3,0,2,1,1,0,0,1,1,1
3720,1,0,3,1,0,0,0,1,1,1
3721,1,0,3,1,0,0,0,1,1,1
3736,1,1,3,1,0,0,0,1,1,1
3737,1,1,3,1,0,0,0,1,1,1
3738,1,0,2,1,0,0,0,1,1,1
3739,1,0,3,1,0,0,0,1,1,1
3740,1,1,3,1,0,0,0,1,1,1
3741,1,0,3,1,0,0,0,1,1,1
3742,0,0,3,0,0,0,0,1,1,1
3745,3,0,1,1,0,0,0,1,1,1
3755,0,1,2,1,0,0,0,1,1,1
3757,3,0,3,1,0,0,0,1,1,1
3761,0,0,1,1,0,0,0,1,1,1
3762,0,1,3,1,0,0,0,1,1,1
3763,0,1,3,1,0,0,0,1,1,1
3764,3,1,3,0,0,0,0,1,1,1
3765,0,0,3,1,0,0,0,1,1,1
3766,3,0,3,1,0,0,0,1,1,1
3767,2,0,2,1,1,0,1,1,1,1
3770,0,1,2,1,0,0,0,1,1,1
3771,0,0,2,1,0,0,0,1,1,1
3783,0,0,2,1,1,0,1,1,1,1
3792,3,0,3,1,0,0,0,1,1,1
3794,1,1,3,1,0,0,0,1,1,1
3795,1,0,3,1,0,0,0,1,1,1
3796,1,0,3,1,0,0,0,1,1,1
3797,1,0,3,1,0,0,0,1,1,1
3798,1,1,3,1,0,0,0,1,1,1
3800,1,0,3,1,0,0,0,1,1,1
3802,1,0,2,1,0,0,0,1,1,1
3804,3,1,3,1,0,0,1,1,1,1
3805,0,0,2,1,1,0,0,1,1,1
3812,3,1,1,0,0,0,0,1,1,1
3813,3,0,3,0,0,0,0,1,1,1
3814,3,0,3,0,0,0,0,1,1,1
3815,3,1,3,0,0,0,0,1,1,1
3832,0,1,2,1,0,0,0,1,1,1
3834,1,0,2,1,1,0,0,1,1,1
3835,2,0,1,1,1,0,1,1,1,0
3837,0,1,1,1,1,0,1,0,1,0
3838,1,1,2,1,0,0,1,1,1,1
3839,3,1,1,1,1,0,1,0,1,0
3841,3,0,2,1,1,0,1,1,1,0
3853,3,1,1,0,0,0,0,1,1,1
3854,3,1,1,0,0,0,0,1,1,1
3855,3,1,1,0,0,0,0,1,1,1
3856,3,1,1,0,0,0,0,1,1,1
3857,3,0,1,0,0,0,0,1,1,1
3858,1,1,2,1,0,0,1,1,1,1
3862,1,1,2,1,0,0,1,1,1,1
3863,1,0,2,1,0,0,1,1,1,1
3864,1,0,2,1,0,0,1,1,1,1
3865,0,0,2,1,0,0,1,1,1,1
3874,0,0,3,1,0,0,0,1,1,1
3875,0,0,2,1,0,0,0,1,1,1
3876,0,1,0,1,0,0,0,1,1,1
3889,0,0,1,1,0,0,0,1,1,1
3890,0,1,2,1,0,0,0,1,1,1
3891,3,1,1,0,0,0,0,1,1,1
3894,1,0,2,1,0,0,1,1,1,1
3900,0,1,3,1,0,0,0,1,1,1
3901,1,0,3,1,0,0,0,1,1,1
3902,1,0,3,1,0,0,0,1,1,1
3903,1,1,3,1,0,0,1,1,1,1
3907,0,0,1,1,0,0,0,1,1,1
3912,1,1,3,1,0,0,1,1,1,1
3914,1,0,2,1,1,0,0,1,1,1
3929,1,1,3,1,1,0,1,1,1,1
3932,3,1,2,1,1,0,1,1,1,0
3933,2,1,3,1,0,0,0,1,1,1
3936,0,0,2,1,0,0,0,1,1,1
3937,2,0,3,1,0,0,0,1,1,1
3938,0,0,2,1,0,0,0,1,1,1
3950,0,0,2,1,0,0,0,1,1,1
3953,0,0,3,1,0,0,0,1,1,1
3956,3,0,1,1,1,0,1,1,1,0
3958,1,1,1,1,1,0,1,1,1,0
3991,0,0,3,1,0,0,1,0,1,1
3999,1,1,2,1,0,0,1,1,1,1
4000,3,1,2,1,0,0,1,1,1,1
4001,0,1,2,1,1,0,1,1,1,1
4010,1,0,3,1,0,0,0,1,1,1
4011,1,0,3,1,0,0,0,1,1,1
4012,1,1,3,1,0,0,0,1,1,1
4014,3,0,2,1,0,0,0,1,1,1
4015,0,1,2,1,0,0,0,1,1,1
4016,3,1,2,1,1,0,1,1,1,1
4017,0,0,2,1,0,0,0,1,1,1
4018,3,1,3,1,0,0,0,1,1,1
4027,1,0,2,1,0,0,0,1,1,1
4028,1,0,2,1,0,0,0,1,1,1
4029,1,0,2,1,0,0,0,1,1,1
4043,3,1,2,1,1,0,0,1,1,1
4048,0,1,2,1,0,0,0,1,1,1
4049,0,0,3,1,0,0,0,1,1,1
4050,1,1,2,1,1,0,1,1,1,1
4053,1,1,2,1,1,0,1,1,1,1
4055,0,1,2,1,1,0,0,0,0,0
4056,3,0,2,1,1,0,1,1,0,0
4057,0,1,2,1,1,0,0,1,1,1
4059,1,0,3,0,0,0,0,1,1,1
4060,1,0,3,0,0,0,0,1,1,1
4061,1,0,3,0,0,0,0,1,1,1
4062,1,0,3,0,0,0,0,1,1,1
4063,1,1,3,0,0,0,0,1,1,1
4071,1,0,3,1,0,0,1,1,1,1
4072,1,0,2,1,0,0,1,1,1,1
4073,1,1,3,1,0,0,1,1,1,1
4074,1,0,2,1,0,0,1,1,1,1
4075,1,0,2,1,0,0,1,1,1,1
4076,1,0,2,1,0,0,1,1,1,1
4077,3,1,1,1,0,0,0,1,1,1
4079,2,0,3,1,1,0,1,1,1,1
4081,1,1,1,1,1,0,1,1,1,1
4083,0,0,2,0,1,0,1,0,1,0
4096,0,1,3,1,0,0,0,1,1,1
4107,0,0,2,0,0,0,1,1,1,1
4110,3,1,2,1,1,0,0,1,1,1
4113,0,1,3,1,1,0,1,1,1,1
4115,0,0,3,1,1,0,1,1,1,1
4116,3,0,2,1,1,0,1,1,1,1
4120,3,0,2,1,0,0,0,1,1,1
4124,1,0,2,1,0,0,1,1,1,1
4128,3,0,3,1,0,0,1,0,1,0
4143,1,0,3,1,0,0,0,1,1,1
4149,0,0,2,1,1,0,1,1,1,1
4152,0,0,2,1,0,0,1,0,1,1
4161,1,1,2,1,0,0,1,1,1,1
4167,3,1,0,1,0,0,0,1,1,1
4174,0,1,0,1,0,0,0,1,1,1
4183,0,0,2,1,0,0,0,1,1,1
4184,0,0,1,1,0,0,0,1,1,1
4185,0,1,2,1,0,0,0,1,1,1
4186,0,0,1,1,0,0,0,1,1,1
4196,3,1,3,1,1,0,1,1,1,1
4224,0,0,2,0,0,0,0,1,1,1
4238,1,0,3,1,0,0,1,1,1,1
4239,0,1,2,1,0,0,0,1,1,1
4253,0,1,3,1,0,0,0,1,1,1
4254,0,1,3,1,0,0,0,1,1,1
4255,0,1,3,1,0,0,0,1,1,1
4256,2,1,2,1,0,0,0,1,1,1
4257,0,0,3,1,0,0,0,1,1,1
4258,0,0,3,1,0,0,0,1,1,1
4269,3,1,2,1,1,0,0,1,1,0
4272,1,0,3,1,1,0,0,1,1,0
4276,0,1,3,1,0,0,0,1,1,1
4281,0,1,3,1,0,0,0,1,1,1
4284,3,0,2,1,1,0,0,1,1,0
4286,3,1,1,1,1,0,1,1,1,0
4291,1,0,3,1,0,0,1,1,1,1
4292,1,0,3,1,0,0,1,1,1,1
4300,0,0,1,1,0,0,0,1,1,1
4313,0,1,3,1,0,0,0,1,1,1
4314,0,1,3,1,0,0,0,1,1,1
4315,0,0,1,1,0,0,0,1,1,1
4319,3,1,3,1,0,0,0,1,1,1
4320,0,0,1,1,0,0,0,1,1,1
4323,3,1,1,1,1,0,0,1,1,1
4327,0,1,2,1,0,0,0,1,1,1
4333,0,1,3,1,0,0,0,1,1,1
4337,0,1,3,1,0,0,0,1,1,1
4359,0,1,1,1,1,0,1,1,1,1
4361,3,0,3,1,0,0,0,1,1,1
4382,3,1,1,1,0,0,0,1,1,1
4389,3,1,2,1,1,0,1,1,1,1
4390,3,0,3,1,1,0,1,0,1,1
4394,0,1,2,1,0,0,0,1,1,1
4395,3,0,2,1,0,0,0,1,1,1
4437,2,0,3,1,1,0,1,1,1,1
4438,3,0,2,1,1,0,0,1,1,1
4447,0,0,2,1,0,0,0,1,1,1
4451,1,1,2,1,1,0,1,1,0,0
4452,0,1,0,1,1,0,1,1,1,0
4453,3,0,0,1,1,0,1,1,1,1
4454,3,0,0,1,1,0,1,1,1,0
4456,3,1,0,1,1,0,1,1,1,1
4465,0,1,3,1,0,0,0,1,1,1
4468,3,0,3,1,1,0,1,1,1,1
4481,1,1,2,1,0,0,1,1,1,1
4493,3,1,3,1,1,0,1,1,1,1
4494,0,0,2,1,0,0,0,1,1,1
4499,3,1,2,1,1,0,1,1,1,1
4512,3,1,3,1,0,0,0,1,1,1
4530,1,1,1,1,1,0,1,1,1,1
4532,3,1,2,1,1,0,1,1,1,1
4538,0,0,1,1,0,0,0,1,1,1
4557,0,0,2,1,1,0,1,0,1,0
4564,2,1,0,1,0,0,0,1,1,1
4567,0,1,1,1,0,0,0,1,1,1
4568,0,1,1,1,0,0,0,1,1,1
4573,0,1,3,1,1,0,1,0,1,1
4574,0,0,3,1,0,0,1,0,1,1
4575,0,1,3,1,0,0,1,0,1,1
4583,1,1,3,1,1,0,1,1,1,1
4587,0,0,2,1,1,0,1,1,1,1
4599,0,1,3,1,0,0,1,1,1,1
4601,2,1,3,1,0,0,1,0,1,1
4605,3,0,3,1,0,0,1,1,1,1
4607,0,1,3,1,1,0,1,1,1,1
4609,1,1,2,1,0,0,1,1,1,1
4612,1,0,2,1,1,0,1,1,1,1
4613,1,0,2,1,1,0,1,1,1,1
4623,3,1,2,1,1,0,0,1,1,0
4624,3,0,2,1,1,0,1,1,0,0
4625,0,1,0,1,1,0,0,0,1,0
4629,0,1,2,1,1,0,0,1,1,1
4635,0,1,3,1,0,0,0,1,1,1
4647,3,1,2,1,1,0,1,0,1,0
4656,0,1,2,1,0,0,0,1,1,1
4657,0,1,1,1,1,0,0,1,1,1
4658,1,1,1,1,1,1,1,1,1,1
4659,0,1,2,1,1,0,1,0,1,0
4666,0,1,1,1,1,0,1,1,1,0
4688,3,1,2,1,0,0,0,1,1,1
4690,2,1,1,1,0,0,0,1,1,1
4698,0,1,1,1,0,0,0,1,1,1
4702,3,0,2,1,1,0,1,1,1,1
4737,3,1,1,1,1,0,0,1,0,0
4739,0,1,2,1,1,0,0,0,1,1
4814,3,0,1,1,1,0,1,1,1,1
4816,1,1,3,1,1,0,1,1,1,1
4819,1,1,0,1,0,0,1,1,1,1
4822,0,0,3,1,0,0,0,1,1,1
4823,0,1,2,1,1,0,1,1,1,0
4824,0,0,2,1,1,0,1,0,0,1
4828,0,0,2,0,1,0,0,1,1,1
4835,0,1,1,1,1,0,1,1,1,0
4840,2,1,2,1,1,0,1,1,1,0
4841,2,1,2,1,1,0,0,1,1,0
4846,3,0,3,0,1,0,0,1,1,1
4847,2,0,1,1,1,0,1,0,0,0
4849,3,0,3,1,1,0,0,1,1,1
4853,0,1,2,1,1,0,0,0,1,1
4854,0,1,3,1,0,0,1,0,1,0
4855,2,1,2,1,1,0,1,1,1,1
4856,2,0,2,1,1,0,1,1,1,1
4857,1,1,2,1,1,0,1,1,1,1
4858,0,0,2,1,1,0,1,1,1,1
4859,2,0,2,1,1,0,1,1,1,1
4860,0,0,3,1,0,0,0,1,1,1
4862,1,0,2,1,0,0,1,1,1,1
4865,0,0,2,1,1,0,1,1,1,1
4867,0,1,1,1,0,0,1,1,1,0
4871,3,0,2,1,1,1,1,0,0,0
4873,2,1,3,1,1,0,1,1,1,0
4875,3,1,1,1,1,0,1,0,0,0
4877,0,0,3,1,0,0,1,1,1,1
4880,0,0,1,1,1,1,0,1,1,1
4886,3,0,1,1,1,0,1,1,1,0
4889,0,0,2,1,0,0,1,1,0,0
4898,3,0,3,1,0,0,1,1,1,0
4903,0,0,2,1,1,1,1,1,1,1
4904,3,0,2,1,1,1,1,1,1,0
4905,2,0,3,1,1,0,1,0,0,0
4909,3,1,2,1,1,0,1,1,1,0
4910,3,1,1,1,1,0,1,1,1,0
4930,1,1,2,1,1,0,1,1,0,0
4933,0,1,2,1,1,0,1,1,1,0
4935,3,0,2,1,0,0,1,1,1,0
4937,0,0,1,1,1,0,1,1,1,0
4940,3,1,1,1,1,0,1,1,1,0
4942,3,1,1,1,1,0,1,0,1,0
4946,0,1,2,1,1,0,1,1,0,1
4947,0,1,0,1,1,0,1,1,1,1
4963,0,0,2,1,1,0,1,1,1,1
4973,0,0,2,1,0,0,0,1,1,1
4977,0,0,3,1,1,0,1,1,1,1
4981,0,0,0,1,1,0,1,0,0,0
5000,3,1,3,1,1,0,1,1,1,1
5002,0,1,1,1,0,0,0,1,1,1
5009,3,1,1,1,1,0,1,0,0,0
5011,3,0,2,1,1,0,1,1,0,0
5014,2,1,3,1,1,1,1,1,1,1
5015,2,1,3,1,1,0,1,0,1,0
5016,0,0,2,1,1,0,1,0,0,0
5021,2,1,1,1,1,0,1,1,1,0
5028,0,0,2,1,1,0,1,1,1,1
5040,3,0,1,1,0,0,1,1,0,0
5042,2,0,1,1,1,0,1,1,0,0
5048,3,1,2,1,1,0,1,1,1,0
5051,3,0,2,1,1,0,1,1,0,0
5054,0,0,2,1,1,0,1,1,1,1
5055,0,0,2,1,1,0,1,1,1,1
5056,0,0,2,1,1,0,1,1,0,0
5058,2,0,3,1,1,0,1,1,1,1
5059,2,0,1,1,1,0,1,0,0,0
5061,3,1,1,1,0,0,0,1,1,1
5067,2,1,2,1,1,0,1,1,1,0
5080,3,0,1,1,1,0,1,1,1,0
5081,0,1,0,1,1,0,1,0,0,0
5084,3,1,1,1,1,0,1,1,1,0
5085,0,0,2,1,1,0,1,1,1,1
5086,0,1,1,1,1,0,1,1,0,0
5092,2,0,2,1,1,0,1,1,1,1
5099,0,1,1,0,1,0,1,1,1,0
5107,2,1,1,1,1,0,1,1,1,0
5113,2,1,2,1,1,0,1,1,1,1
5120,2,0,2,1,1,0,1,1,1,0
5121,0,1,3,1,0,0,1,0,1,0
5122,0,0,2,1,1,0,1,1,1,0
5128,0,1,3,1,0,0,1,1,1,1
5130,2,1,1,1,1,0,1,1,1,0
5131,2,1,3,1,0,0,0,1,1,0
5134,3,0,1,1,0,0,0,1,1,0
5142,3,0,2,1,1,0,0,1,1,1
5146,0,0,2,1,1,0,1,1,1,1
5149,3,0,3,1,1,0,1,1,1,1
5150,3,1,2,1,1,1,1,0,1,0
5165,3,0,1,1,1,0,1,1,1,0
5177,3,0,2,1,1,0,1,1,1,0
5187,3,1,1,1,1,0,0,1,1,1
5190,3,0,3,1,1,0,1,1,1,0
5191,3,0,3,1,1,0,1,1,1,0
5200,0,1,3,1,0,0,0,1,1,1
5202,0,1,3,1,1,0,1,1,1,1
5203,0,1,1,1,1,0,1,1,1,0
5204,3,1,3,1,1,0,1,0,1,1
5207,0,1,1,1,1,0,1,0,0,0
5209,0,1,1,1,0,0,1,1,0,0
5210,0,1,1,1,0,0,1,1,1,0
5211,0,0,1,1,1,0,1,1,1,0
5216,0,0,1,1,0,0,1,1,1,0
5221,3,1,0,0,1,0,0,0,0,0
5230,0,1,1,1,1,0,1,1,1,0
5242,3,1,2,1,1,0,1,1,1,0
5250,3,0,2,1,1,0,1,1,0,0
5258,3,1,2,1,0,0,1,0,0,0
5265,0,0,2,1,1,0,1,1,0,0
5270,2,0,2,1,0,0,1,1,1,1
5271,0,0,1,1,1,0,1,0,0,0
5277,1,0,2,1,0,0,1,1,1,1
5278,0,1,3,1,1,0,1,1,1,1
5279,0,1,1,1,1,0,1,1,1,0
5289,2,0,1,1,1,0,1,1,0,0
5298,0,0,2,0,0,0,1,0,1,0
5299,1,0,2,1,0,0,1,1,1,1
5300,0,0,0,1,1,0,1,1,0,0
5301,0,0,1,1,1,0,1,1,0,0
5304,3,1,0,0,1,0,0,0,0,0
5306,0,0,1,1,1,1,1,1,1,1
5307,3,0,2,1,0,0,1,1,1,0
5309,2,0,1,1,0,0,0,1,1,0
5316,0,0,3,1,1,0,1,1,1,1
5317,0,0,3,1,1,0,1,1,1,1
5327,3,1,2,1,1,0,1,0,1,0
5331,0,0,1,1,0,1,1,1,0,0
5336,0,0,2,1,0,0,1,1,1,1
5341,3,1,1,1,1,0,0,1,1,0
5345,0,0,2,1,1,1,1,0,0,0
5347,2,1,3,1,1,0,1,0,1,0
5349,0,0,1,1,1,0,1,1,0,0
5353,3,1,2,1,1,0,0,1,1,0
5357,3,0,1,1,1,0,1,0,0,0
5359,0,0,2,1,0,0,1,1,1,1
5361,3,0,1,1,1,0,1,0,1,0
5371,0,1,1,1,1,0,1,0,1,0
5375,0,0,1,1,1,0,1,1,0,1
5381,3,0,3,1,1,0,1,1,1,1
5383,0,0,1,1,0,0,1,0,0,0
5385,3,0,2,1,1,0,1,1,1,0
5392,0,1,1,1,1,0,1,1,1,0
5393,0,0,1,1,1,0,1,1,1,0
5395,0,0,2,1,1,0,1,1,1,0
5403,0,0,1,1,1,0,1,1,0,0
5405,0,0,2,1,1,0,1,1,1,0
5410,3,1,3,1,0,0,0,1,1,1
5412,3,0,2,1,1,1,1,1,1,0
5416,3,0,2,1,1,0,1,1,0,0
5417,3,0,2,1,1,0,1,1,0,0
5418,1,1,2,1,1,0,1,1,1,0
5419,3,1,2,1,1,0,1,1,0,0
5422,3,1,3,1,1,0,1,1,1,1
5424,0,0,1,1,1,0,1,1,1,0
5425,0,0,2,1,1,0,1,1,0,0
5430,0,0,1,1,1,0,1,0,0,0
5437,0,0,3,1,1,0,1,0,1,1
5439,2,1,3,1,1,0,1,1,1,1
5444,0,0,2,1,1,0,1,0,0,0
5448,0,1,1,1,1,0,1,0,0,0
5450,0,0,3,1,1,0,1,1,1,1
5454,0,1,0,1,1,0,1,1,0,0
5462,3,1,2,1,1,0,1,1,1,0
5465,3,1,2,1,1,0,1,1,0,0
5470,3,1,1,1,0,0,1,0,0,0
5473,0,1,2,1,1,1,1,1,1,1
5474,0,1,1,1,1,0,1,1,1,0
5475,0,0,2,1,1,1,1,1,0,0
5481,0,0,1,1,1,0,1,0,0,0
5482,0,1,2,1,1,0,1,0,0,0
5484,0,1,2,1,1,0,1,1,0,0
5488,0,0,2,1,1,0,1,1,1,1
5491,0,1,1,1,1,0,1,1,1,0
5492,0,0,1,1,1,0,1,1,0,0
5496,2,1,1,1,1,0,1,0,1,1
5504,2,0,1,1,1,0,1,1,1,0
5509,2,1,3,1,0,0,0,0,1,1
5510,3,0,2,1,1,0,1,1,0,0
5513,0,0,1,1,1,0,1,1,0,0
5515,2,0,2,1,1,0,1,1,0,0
5516,3,0,1,1,1,0,1,1,0,0
5518,0,0,2,1,0,0,1,1,1,0
5519,0,1,2,1,1,0,1,1,0,0
5520,0,1,1,1,1,0,1,0,1,1
5521,0,0,2,1,1,0,1,1,1,0
5523,0,1,1,1,1,0,1,1,0,0
5524,3,1,2,1,1,0,1,1,1,0
5527,3,0,2,1,1,0,1,1,1,0
5531,3,1,2,1,1,0,1,1,1,0
5533,0,1,1,1,1,0,1,1,1,0
5535,0,1,2,1,1,0,0,1,0,1
5536,3,1,2,1,1,0,1,0,0,0
5540,3,1,2,1,1,0,1,1,0,0
5543,3,1,2,1,1,0,1,1,1,0
5544,1,0,2,1,1,0,1,1,1,1
5579,0,1,1,1,1,1,1,0,1,0
5599,3,1,1,1,0,0,0,1,1,0
5604,0,0,1,1,1,0,1,1,0,0
5610,0,1,2,1,1,0,1,1,0,0
5623,0,1,3,1,1,0,1,0,1,1
5626,3,1,2,1,1,0,1,1,0,0
5627,0,0,2,1,1,0,1,1,0,0
5636,0,0,1,1,1,1,1,0,0,0
5657,2,1,2,1,1,0,1,0,0,0
5666,3,0,3,1,1,0,1,0,0,0
5675,0,1,2,1,1,0,1,0,1,0
5684,0,1,3,1,0,0,1,1,1,1
5686,3,0,3,1,1,0,1,1,1,0
5705,3,0,2,1,1,0,1,1,1,0
5710,0,0,1,1,1,0,1,0,0,0
5711,2,0,2,1,1,1,1,0,0,0
5713,0,0,2,1,1,0,1,0,1,1
5716,0,1,2,1,1,0,1,0,0,0
5717,0,0,3,1,1,0,1,0,0,1
5718,2,1,1,1,1,1,1,0,0,0
5719,0,0,1,1,1,0,1,1,0,0
5720,0,0,2,1,1,1,1,0,0,0
5722,0,1,2,1,1,0,1,0,0,0
5726,0,0,2,1,1,0,1,0,0,0
5729,0,0,2,1,1,0,1,1,1,0
5737,0,0,2,1,1,0,1,1,1,0
5738,2,1,3,1,1,1,1,0,0,0
5742,0,0,2,1,1,0,1,1,1,0
5749,0,1,1,1,1,0,1,1,0,0
5750,3,0,2,1,1,0,1,1,1,0
5752,0,0,2,1,1,0,1,1,0,0
5753,0,0,1,1,1,0,1,1,1,1
5767,2,0,1,1,1,0,1,1,1,0
5794,3,1,2,0,0,0,0,1,1,1
5795,3,0,1,1,0,0,0,1,1,1
5796,0,0,3,0,0,0,0,1,1,1
5798,3,1,1,0,0,0,0,1,1,1
5799,0,0,2,0,0,0,0,1,1,1
5800,0,1,1,0,0,0,0,1,1,1
5807,0,1,3,0,0,0,0,1,1,1
5842,0,0,1,0,0,0,0,1,1,1
5845,3,0,1,0,0,0,0,1,1,1
5846,2,1,3,0,0,0,0,1,1,1
5849,1,0,3,0,1,0,0,1,1,1
5850,1,0,3,0,1,0,0,1,1,1
5851,0,0,3,1,0,0,1,1,1,1
5853,0,0,3,1,0,0,1,1,1,1
5857,0,0,2,0,0,0,0,1,1,1
5858,1,0,2,1,0,0,0,1,1,1
